id,province,district,property_type,bedrooms,baths,floor_area,log_floor_area,floor_level,land_area,log_land_area,nearby_stations,nearest_station_name,nearest_station_distance,nearby_supermarkets,has_many_bedrooms,has_many_baths,has_bus_stops,year_built_bin,has_security,has_pool,has_sports,has_parking,price,is_train
10900669,Nonthaburi,Pak Kret,Condo,1.0,1.0,28,3.332204510175204,9.0,0.0,0.0,0,,0,2.0,0,0,1,2011_2015,1,1,1,1,1320000.0,1
11033144,Bangkok,Khlong Sam Wa,Detached House,3.0,2.0,170,5.135798437050262,0.0,140.0,4.941642422609304,0,,0,3.0,0,0,0,unknown,1,1,0,0,3650000.0,1
10893659,Bangkok,Phasi Charoen,Condo,1.0,1.0,30,3.4011973816621555,9.0,0.0,0.0,1,BL36 Phasi Charoen MRT,110,6.0,0,0,0,2016_2020,1,1,1,1,2980000.0,1
10726561,Nonthaburi,Mueang Nonthaburi,Condo,1.0,1.0,30,3.4011973816621555,19.0,0.0,0.0,1,PP08 Phra Nang Klao Bridge MRT,500,4.0,0,0,0,2016_2020,1,1,1,1,2390000.0,1
11030622,Samut Prakan,Bang Bo,Townhouse,2.0,2.0,80,4.382026634673881,0.0,80.0,4.382026634673881,0,,0,7.0,0,0,0,unknown,0,0,0,0,1690000.0,1
10869201,Bangkok,Khlong Toei,Condo,1.0,1.0,33,3.4965075614664802,5.0,0.0,0.0,2,E3 Nana BTS,360,12.0,0,0,0,2011_2015,1,1,1,1,4990000.0,1
11034319,Nonthaburi,Bang Kruai,Detached House,3.0,2.0,120,4.787491742782046,0.0,148.0,4.997212273764115,0,,0,6.0,0,0,0,unknown,1,1,1,1,3100000.0,1
8275572,Bangkok,Suan Luang,Condo,2.0,1.0,60,4.0943445622221,9.0,0.0,0.0,1,E9 On Nut BTS,730,9.0,1,0,0,2011_2015,1,1,1,1,4300000.0,1
10961024,Bangkok,Chatuchak,Condo,1.0,1.0,49,3.8918202981106265,11.0,0.0,0.0,1,RN02 SRT Chatuchak,540,1.0,0,0,1,2011_2015,1,1,1,0,3900000.0,1
11015624,Samut Prakan,Bang Phli,Townhouse,3.0,2.0,140,4.941642422609304,0.0,100.0,4.605170185988092,0,,0,5.0,0,0,1,unknown,1,0,0,1,1990000.0,1
10918647,Nonthaburi,Mueang Nonthaburi,Condo,1.0,1.0,23,3.1354942159291497,1.0,0.0,0.0,1,PP07 Sai Ma MRT,80,4.0,0,0,0,2011_2015,1,1,1,1,929000.0,1
10558126,Bangkok,Lat Krabang,Detached House,2.0,3.0,147,4.990432586778736,0.0,260.0,5.560681631015528,0,,0,0.0,0,0,1,unknown,0,0,0,0,5200000.0,1
10806797,Samut Prakan,Mueang Samut Prakan,Townhouse,3.0,2.0,164,5.099866427824199,0.0,168.0,5.123963979403259,0,,0,9.0,0,0,1,unknown,1,0,0,0,3590000.0,1
10629472,Bangkok,Sai Mai,Townhouse,3.0,2.0,130,4.867534450455582,0.0,112.0,4.718498871295094,0,,0,9.0,0,0,0,unknown,0,0,0,0,2950000.0,1
10752816,Samut Prakan,Mueang Samut Prakan,Detached House,3.0,2.0,140,4.941642422609304,0.0,192.0,5.2574953720277815,0,,0,13.0,0,0,1,unknown,1,0,0,1,3190000.0,1
10966132,Bangkok,Sathon,Condo,1.0,1.0,42,3.7376696182833684,12.0,0.0,0.0,3,B2 Arkan Songkhro BRT,800,10.0,0,0,0,2011_2015,1,1,1,1,4250000.0,1
11032480,Bangkok,Suan Luang,Condo,1.0,1.0,29,3.367295829986474,7.0,0.0,0.0,1,E9 On Nut BTS,990,7.0,0,0,0,2016_2020,1,1,1,1,2490000.0,1
10842378,Bangkok,Thon Buri,Condo,1.0,1.0,56,4.02535169073515,12.0,0.0,0.0,3,B12 Ratchaphruek BRT,280,7.0,0,0,0,2011_2015,1,1,1,1,3600000.0,1
11011370,Nonthaburi,Pak Kret,Detached House,3.0,3.0,150,5.0106352940962555,0.0,152.0,5.0238805208462765,0,,0,4.0,0,0,1,2011_2015,1,1,1,0,3790000.0,1
10814228,Samut Prakan,Phra Samut Jadee,Townhouse,4.0,2.0,100,4.605170185988092,0.0,124.0,4.820281565605037,0,,0,2.0,1,0,1,unknown,0,0,0,0,1990000.0,1
11007733,Bangkok,Prawet,Detached House,3.0,3.0,178,5.181783550292085,0.0,80.0,4.382026634673881,0,,0,5.0,0,0,1,unknown,1,1,1,0,3990000.0,1
10791258,Samut Prakan,Phra Pradaeng,Townhouse,3.0,2.0,100,4.605170185988092,0.0,72.0,4.276666119016055,1,PP07 Sai Ma MRT,970,0.0,0,0,0,unknown,0,0,0,0,2750000.0,1
10716312,Nonthaburi,Bang Kruai,Detached House,5.0,5.0,300,5.703782474656201,0.0,308.0,5.730099782973574,0,,0,4.0,0,1,1,2006_2010,1,1,1,0,7190000.0,1
11030644,Bangkok,Phaya Thai,Condo,2.0,1.0,48,3.871201010907891,14.0,0.0,0.0,3,N7 Saphan Kwai BTS,100,15.0,1,0,0,2016_2020,1,1,1,1,8000000.0,1
10746353,Nonthaburi,Bang Bua Thong,Townhouse,2.0,2.0,128,4.852030263919617,0.0,72.0,4.276666119016055,0,,0,4.0,0,0,0,unknown,0,0,0,0,1000000.0,1
10948509,Bangkok,Thung Khru,Townhouse,4.0,3.0,150,5.0106352940962555,0.0,68.0,4.219507705176107,0,,0,13.0,1,0,1,unknown,0,0,0,0,3300000.0,1
11028081,Bangkok,Phra Khanong,Condo,1.0,1.0,24,3.1780538303479458,5.0,0.0,0.0,2,E11 Punnawithi BTS,580,5.0,0,0,0,2011_2015,1,1,0,1,1500000.0,1
10934587,Bangkok,Huai Khwang,Condo,1.0,1.0,25,3.2188758248682006,2.0,0.0,0.0,2,BL19 Thailand Cultural Centre MRT,710,19.0,0,0,0,2011_2015,1,1,1,1,2169100.0,1
10361436,Bangkok,Chatuchak,Condo,1.0,1.0,34,3.5263605246161616,9.0,0.0,0.0,0,,0,4.0,0,0,1,2016_2020,1,1,1,1,2700000.0,1
10810801,Bangkok,Chatuchak,Condo,1.0,1.0,33,3.4965075614664802,15.0,0.0,0.0,3,BL12 Kamphaeng Phet MRT,360,16.0,0,0,0,2011_2015,1,1,1,1,3990000.0,1
10979212,Bangkok,Bang Kapi,Condo,1.0,1.0,30,3.4011973816621555,3.0,0.0,0.0,0,,0,5.0,0,0,1,2011_2015,1,1,1,1,1890000.0,1
10722500,Samut Prakan,Mueang Samut Prakan,Condo,1.0,1.0,34,3.5263605246161616,33.0,0.0,0.0,2,E16 Pu Chao BTS,140,5.0,0,0,0,2016_2020,1,1,1,1,2800000.0,1
10848298,Bangkok,Khan Na Yao,Condo,1.0,1.0,22,3.091042453358316,6.0,0.0,0.0,0,,0,19.0,0,0,1,2011_2015,1,1,1,1,1090000.0,1
11007053,Bangkok,Bueng Kum,Detached House,3.0,3.0,250,5.521460917862246,0.0,396.0,5.981414211254481,0,,0,7.0,0,0,1,unknown,0,0,0,1,6000000.0,1
11032824,Bangkok,Bang Kapi,Condo,1.0,1.0,31,3.4339872044851463,3.0,0.0,0.0,0,,0,18.0,0,0,1,2011_2015,1,1,1,1,1450000.0,1
10548472,Bangkok,Bang Phlat,Condo,1.0,1.0,23,3.1354942159291497,9.0,0.0,0.0,1,RW05 SRT Bang Bamru,700,10.0,0,0,1,2016_2020,1,1,1,1,1860000.0,1
11008482,Bangkok,Khlong Toei,Condo,1.0,1.0,30,3.4011973816621555,18.0,0.0,0.0,2,E8 Phra Khanong BTS,550,20.0,0,0,0,2016_2020,1,1,1,1,3890000.0,1
10748810,Bangkok,Huai Khwang,Condo,1.0,1.0,38,3.6375861597263857,34.0,0.0,0.0,0,,0,11.0,0,0,1,2011_2015,1,1,1,1,3890000.0,1
10931874,Bangkok,Huai Khwang,Condo,1.0,1.0,30,3.4011973816621555,7.0,0.0,0.0,2,BL18 Huai Khwang MRT,820,20.0,0,0,0,2011_2015,1,1,1,1,1490000.0,1
11007007,Nonthaburi,Mueang Nonthaburi,Detached House,3.0,2.0,140,4.941642422609304,0.0,160.0,5.075173815233827,0,,0,0.0,0,0,1,2016_2020,1,1,1,0,4999999.0,1
10854314,Bangkok,Huai Khwang,Condo,1.0,1.0,30,3.4011973816621555,18.0,0.0,0.0,2,BL17 Sutthisan MRT,150,13.0,0,0,0,2006_2010,1,1,1,1,3850000.0,1
11017267,Bangkok,Huai Khwang,Condo,2.0,1.0,45,3.8066624897703196,35.0,0.0,0.0,0,,0,11.0,1,0,1,2021_,1,1,1,1,7776000.0,1
10826864,Bangkok,Watthana,Condo,1.0,1.0,30,3.4011973816621555,6.0,0.0,0.0,2,E9 On Nut BTS,860,15.0,0,0,0,2011_2015,1,1,1,1,3200000.0,1
10923297,Bangkok,Bueng Kum,Condo,1.0,1.0,28,3.332204510175204,3.0,0.0,0.0,0,,0,10.0,0,0,1,2016_2020,1,1,1,1,2400000.0,1
10968236,Bangkok,Khlong San,Condo,1.0,1.0,31,3.4339872044851463,7.0,0.0,0.0,2,S8 Wongwian Yai BTS,200,19.0,0,0,0,2011_2015,1,1,1,0,2790000.0,1
10791776,Samut Prakan,Mueang Samut Prakan,Condo,1.0,1.0,28,3.332204510175204,7.0,0.0,0.0,1,E15 Samrong BTS,580,15.0,0,0,1,2016_2020,1,1,1,1,1800000.0,1
10554122,Nonthaburi,Mueang Nonthaburi,Condo,1.0,1.0,30,3.4011973816621555,3.0,0.0,0.0,2,PP10 Bang Krasor MRT,410,14.0,0,0,0,2011_2015,1,1,1,1,1690000.0,1
11026592,Bangkok,Bang Sue,Condo,1.0,1.0,26,3.258096538021482,9.0,0.0,0.0,1,PP14 Wong Sawang MRT,180,3.0,0,0,0,2016_2020,1,1,1,1,1750000.0,1
2151551,Bangkok,Chom Thong,Condo,1.0,1.0,31,3.4339872044851463,8.0,0.0,0.0,1,S11 Wutthakat BTS,330,2.0,0,0,0,2011_2015,1,1,1,1,2150000.0,1
10933980,Nonthaburi,Mueang Nonthaburi,Condo,1.0,1.0,34,3.5263605246161616,25.0,0.0,0.0,2,PP13 Yaek Tiwanon MRT,30,2.0,0,0,0,2016_2020,1,1,1,1,2790000.0,1
10586119,Bangkok,Bang Sue,Condo,1.0,1.0,25,3.2188758248682006,12.0,0.0,0.0,2,PP15 Bang Son MRT,170,6.0,0,0,0,2016_2020,1,1,1,1,1790000.0,1
10863903,Samut Prakan,Mueang Samut Prakan,Townhouse,3.0,3.0,150,5.0106352940962555,0.0,76.0,4.330733340286331,0,,0,5.0,0,0,0,unknown,1,1,0,1,3500000.0,1
10974371,Bangkok,Don Mueang,Detached House,3.0,3.0,200,5.298317366548036,0.0,204.0,5.318119993844216,0,,0,8.0,0,0,1,unknown,0,0,0,1,8500000.0,1
9108315,Samut Prakan,Mueang Samut Prakan,Condo,1.0,1.0,28,3.332204510175204,9.0,0.0,0.0,1,E14 Bearing BTS,360,8.0,0,0,0,2016_2020,1,1,1,1,2750000.0,1
9507207,Bangkok,Phaya Thai,Condo,1.0,1.0,40,3.6888794541139363,9.0,0.0,0.0,3,N7 Saphan Kwai BTS,270,13.0,0,0,0,2011_2015,1,1,1,1,4950000.0,1
10951591,Bangkok,Huai Khwang,Condo,1.0,1.0,41,3.713572066704308,8.0,0.0,0.0,0,,0,8.0,0,0,1,2016_2020,1,1,1,1,3500000.0,1
11020726,Samut Prakan,Mueang Samut Prakan,Townhouse,2.0,2.0,64,4.1588830833596715,0.0,64.0,4.1588830833596715,0,,0,1.0,0,0,0,unknown,0,0,0,0,1490000.0,1
10998232,Bangkok,Phra Khanong,Condo,2.0,1.0,42,3.7376696182833684,9.0,0.0,0.0,2,E9 On Nut BTS,190,6.0,1,0,0,2011_2015,1,1,1,1,5000000.0,1
10862489,Bangkok,Bang Na,Condo,1.0,1.0,31,3.4339872044851463,7.0,0.0,0.0,2,E13 Bang Na BTS,300,5.0,0,0,0,2016_2020,1,1,1,1,3700000.0,1
11006990,Bangkok,Chatuchak,Condo,2.0,1.0,46,3.828641396489095,6.0,0.0,0.0,2,N12 Sena Nikhom BTS,310,7.0,1,0,1,2011_2015,1,1,1,1,5090000.0,1
10887565,Bangkok,Bang Na,Condo,1.0,1.0,48,3.871201010907891,4.0,0.0,0.0,0,,0,6.0,0,0,1,2016_2020,1,1,1,1,2400000.0,1
10829725,Nonthaburi,Pak Kret,Detached House,2.0,1.0,110,4.700480365792417,0.0,156.0,5.049856007249537,0,,0,4.0,0,0,1,2011_2015,1,1,1,0,4490000.0,1
10979830,Bangkok,Don Mueang,Condo,1.0,1.0,34,3.5263605246161616,2.0,0.0,0.0,0,,0,14.0,0,0,1,2016_2020,1,1,1,0,2320000.0,1
10747427,Bangkok,Bang Khen,Condo,1.0,1.0,23,3.1354942159291497,4.0,0.0,0.0,0,,0,6.0,0,0,1,2011_2015,0,0,1,0,1130000.0,1
10890010,Bangkok,Bang Khen,Condo,1.0,1.0,24,3.1780538303479458,2.0,0.0,0.0,3,N18 Phahon Yothin 59 BTS,210,11.0,0,0,1,2016_2020,1,1,1,0,2000000.0,1
10861856,Samut Prakan,Mueang Samut Prakan,Condo,1.0,1.0,22,3.091042453358316,8.0,0.0,0.0,0,,0,10.0,0,0,1,2016_2020,1,1,1,1,999000.0,1
10754251,Bangkok,Pathum Wan,Condo,1.0,1.0,35,3.5553480614894135,9.0,0.0,0.0,2,E2 Ploen Chit BTS,520,10.0,0,0,0,2016_2020,1,0,1,0,7100000.0,1
11013839,Nonthaburi,Mueang Nonthaburi,Condo,1.0,1.0,30,3.4011973816621555,7.0,0.0,0.0,2,PP10 Bang Krasor MRT,410,14.0,0,0,0,2011_2015,1,1,1,1,950000.0,1
10756928,Bangkok,Watthana,Condo,1.0,1.0,34,3.5263605246161616,9.0,0.0,0.0,1,E5 Phrom Phong BTS,490,19.0,0,0,0,2021_,1,1,1,1,8017000.0,1
10703715,Bangkok,Huai Khwang,Condo,1.0,1.0,26,3.258096538021482,4.0,0.0,0.0,0,,0,10.0,0,0,1,2006_2010,1,0,0,0,1300000.0,1
10847848,Bangkok,Bang Kapi,Townhouse,3.0,3.0,92,4.5217885770490405,0.0,104.0,4.6443908991413725,0,,0,6.0,0,0,1,2011_2015,1,1,1,0,4010000.0,1
10121569,Bangkok,Khlong Sam Wa,Detached House,3.0,3.0,163,5.093750200806762,0.0,216.0,5.375278407684165,0,,0,6.0,0,0,1,unknown,1,1,1,0,8200000.0,1
10983955,Bangkok,Ratchathewi,Condo,1.0,1.0,44,3.784189633918261,27.0,0.0,0.0,3,A7 Ratchaprarop Airport Link,370,14.0,0,0,0,2016_2020,1,1,1,1,5990000.0,1
10987434,Bangkok,Din Daeng,Condo,1.0,1.0,52,3.9512437185814275,9.0,0.0,0.0,3,BL20 Phra Ram 9 MRT,520,8.0,0,0,0,2006_2010,1,0,1,1,3000000.0,1
10952035,Nonthaburi,Bang Yai,Townhouse,4.0,3.0,116,4.7535901911063645,0.0,116.0,4.7535901911063645,0,,0,0.0,1,0,0,unknown,0,0,0,0,2790000.0,1
10931561,Bangkok,Khlong Toei,Condo,1.0,1.0,50,3.912023005428146,9.0,0.0,0.0,2,BL23 Queen Sirikit National Convention Centre MRT,620,20.0,0,0,0,2006_2010,1,0,1,1,7000000.0,1
10822047,Nonthaburi,Mueang Nonthaburi,Townhouse,3.0,2.0,166,5.111987788356544,0.0,80.0,4.382026634673881,1,PP09 Yaek Nonthaburi 1 MRT,10,6.0,0,0,0,unknown,0,0,0,0,3500000.0,1
10357674,Bangkok,Bang Na,Condo,1.0,1.0,33,3.4965075614664802,4.0,0.0,0.0,0,,0,12.0,0,0,1,2011_2015,1,1,1,1,1650000.0,1
10998898,Bangkok,Yan Nawa,Condo,1.0,2.0,68,4.219507705176107,19.0,0.0,0.0,0,,0,4.0,0,1,1,2006_2010,1,0,1,1,4500000.0,1
10983317,Bangkok,Huai Khwang,Condo,1.0,1.0,30,3.4011973816621555,40.0,0.0,0.0,1,BL18 Huai Khwang MRT,250,20.0,0,0,0,2021_,1,0,1,1,4390000.0,1
10782356,Bangkok,Don Mueang,Townhouse,3.0,2.0,110,4.700480365792417,0.0,84.0,4.430816798843313,1,RN07 SRT Kan Kheha,260,3.0,0,0,1,unknown,1,0,0,1,2850000.0,1
7878291,Bangkok,Thon Buri,Condo,1.0,1.0,28,3.332204510175204,9.0,0.0,0.0,2,S10 Talat Phlu BTS,220,7.0,0,0,0,2016_2020,1,1,1,1,3310000.0,1
10954457,Bangkok,Sathon,Condo,1.0,1.0,32,3.4657359027997265,5.0,0.0,0.0,2,B3 Technic Krungthep BRT,860,20.0,0,0,1,2011_2015,1,1,1,1,2990000.0,1
9257187,Bangkok,Ratchathewi,Condo,2.0,1.0,52,3.9512437185814275,9.0,0.0,0.0,3,N1 Ratchathewi BTS,370,19.0,1,0,0,2011_2015,1,1,1,1,7700000.0,1
9015588,Bangkok,Prawet,Condo,1.0,1.0,30,3.4011973816621555,8.0,0.0,0.0,1,A3 Ban Thap Chang Airport Link,950,5.0,0,0,0,2016_2020,1,1,1,1,1490000.0,1
10728792,Bangkok,Bang Khen,Condo,1.0,2.0,63,4.143134726391533,11.0,0.0,0.0,2,N17 Wat Phra Sri Mahathat BTS,350,12.0,0,1,1,2011_2015,1,1,1,1,3200000.0,1
10079215,Bangkok,Ratchathewi,Condo,2.0,1.0,46,3.828641396489095,20.0,0.0,0.0,3,N3 Victory Monument BTS,620,15.0,1,0,0,2006_2010,1,1,1,1,4650000.0,1
11010616,Bangkok,Phaya Thai,Condo,2.0,2.0,76,4.330733340286331,2.0,0.0,0.0,2,N6 Sena Ruam BTS,420,10.0,1,1,0,2011_2015,1,1,1,1,8000000.0,1
10970667,Samut Prakan,Mueang Samut Prakan,Condo,1.0,1.0,35,3.5553480614894135,24.0,0.0,0.0,2,E16 Pu Chao BTS,140,5.0,0,0,0,2016_2020,1,1,1,1,2690000.0,1
10596328,Bangkok,Bang Khen,Condo,1.0,1.0,46,3.828641396489095,3.0,0.0,0.0,0,,0,6.0,0,0,0,2011_2015,1,1,1,1,2090000.0,1
11026624,Bangkok,Chom Thong,Condo,1.0,1.0,28,3.332204510175204,4.0,0.0,0.0,1,S11 Wutthakat BTS,600,3.0,0,0,0,2011_2015,1,1,1,1,1600000.0,1
10622046,Nonthaburi,Mueang Nonthaburi,Condo,1.0,1.0,23,3.1354942159291497,18.0,0.0,0.0,2,PP10 Bang Krasor MRT,260,16.0,0,0,0,2016_2020,1,1,1,1,1370000.0,1
8564964,Bangkok,Chatuchak,Condo,1.0,1.0,31,3.4339872044851463,10.0,0.0,0.0,2,BL15 Lat Phrao MRT,140,9.0,0,0,0,2016_2020,1,1,1,1,4340000.0,1
10683551,Bangkok,Khlong Sam Wa,Detached House,3.0,2.0,140,4.941642422609304,0.0,140.0,4.941642422609304,0,,0,2.0,0,0,0,unknown,1,1,1,0,3390000.0,1
10853316,Nonthaburi,Mueang Nonthaburi,Detached House,3.0,3.0,105,4.653960350157523,0.0,104.0,4.6443908991413725,0,,0,2.0,0,0,1,2011_2015,1,1,0,0,3990000.0,1
10545510,Bangkok,Watthana,Condo,2.0,1.0,59,4.07753744390572,9.0,0.0,0.0,2,E7 Ekkamai BTS,470,20.0,1,0,0,2006_2010,1,1,1,1,5240000.0,1
10289250,Bangkok,Bueng Kum,Detached House,4.0,2.0,180,5.19295685089021,0.0,200.0,5.298317366548036,0,,0,15.0,0,0,1,unknown,0,0,0,1,4100000.0,1
10929135,Bangkok,Don Mueang,Detached House,3.0,4.0,250,5.521460917862246,0.0,244.0,5.497168225293202,0,,0,10.0,0,0,0,unknown,1,0,0,1,6900000.0,1
10878013,Bangkok,Chatuchak,Condo,1.0,1.0,55,4.007333185232471,24.0,0.0,0.0,2,N11 Ratchayothin BTS,420,20.0,0,0,1,2006_2010,1,1,1,1,5300000.0,1
10902175,Nonthaburi,Sai Noi,Townhouse,3.0,2.0,128,4.852030263919617,0.0,128.0,4.852030263919617,0,,0,5.0,0,0,1,unknown,1,0,0,1,2290000.0,1
11032125,Bangkok,Khlong Toei,Condo,2.0,1.0,49,3.8918202981106265,10.0,0.0,0.0,2,E8 Phra Khanong BTS,550,20.0,1,0,0,2016_2020,1,1,1,1,6000000.0,1
10611292,Bangkok,Khlong Toei,Condo,1.0,2.0,78,4.356708826689592,17.0,0.0,0.0,3,E3 Nana BTS,390,12.0,0,1,0,2006_2010,1,1,1,1,5950000.0,1
9784311,Bangkok,Khlong Sam Wa,Townhouse,3.0,2.0,110,4.700480365792417,0.0,96.0,4.564348191467836,0,,0,3.0,0,0,0,unknown,1,1,0,1,2390000.0,1
10816479,Nonthaburi,Pak Kret,Townhouse,3.0,4.0,144,4.969813299576001,0.0,80.0,4.382026634673881,0,,0,2.0,0,0,1,unknown,0,0,0,0,4000000.0,1
10867771,Bangkok,Watthana,Condo,1.0,1.0,35,3.5553480614894135,5.0,0.0,0.0,0,,0,12.0,0,0,1,2011_2015,1,1,1,1,5270000.0,1
10779640,Nonthaburi,Mueang Nonthaburi,Detached House,3.0,3.0,130,4.867534450455582,0.0,156.0,5.049856007249537,0,,0,0.0,0,0,0,2016_2020,1,0,1,0,5500000.0,1
10817767,Bangkok,Yan Nawa,Condo,2.0,2.0,97,4.574710978503383,17.0,0.0,0.0,2,B4 Thanon Chan BRT,560,20.0,1,1,1,2006_2010,1,1,1,1,5500000.0,1
10925629,Bangkok,Pathum Wan,Condo,1.0,1.0,45,3.8066624897703196,9.0,0.0,0.0,1,BL28 Hua Lamphong MRT,580,10.0,0,0,0,2016_2020,1,1,1,1,7400000.0,1
11041320,Nonthaburi,Bang Yai,Detached House,3.0,3.0,450,6.1092475827643655,0.0,248.0,5.5134287461649825,0,,0,5.0,0,0,0,2006_2010,1,1,0,0,5000000.0,1
10644112,Bangkok,Bang Bon,Detached House,3.0,3.0,160,5.075173815233827,0.0,160.0,5.075173815233827,0,,0,1.0,0,0,1,2016_2020,1,1,1,1,4790000.0,1
9408551,Bangkok,Phaya Thai,Condo,1.0,1.0,32,3.4657359027997265,9.0,0.0,0.0,3,N5 Ari BTS,130,9.0,0,0,0,2011_2015,1,1,1,1,6200000.0,1
10823961,Nonthaburi,Pak Kret,Detached House,3.0,3.0,130,4.867534450455582,0.0,148.0,4.997212273764115,0,,0,0.0,0,0,0,unknown,0,0,0,0,5690000.0,1
8828897,Bangkok,Bang Sue,Condo,1.0,1.0,30,3.4011973816621555,13.0,0.0,0.0,0,,0,6.0,0,0,1,2011_2015,1,1,1,0,1900000.0,1
11010558,Bangkok,Phra Khanong,Condo,2.0,2.0,56,4.02535169073515,16.0,0.0,0.0,2,E9 On Nut BTS,190,6.0,1,1,0,2011_2015,1,1,1,1,5170000.0,1
10841129,Nonthaburi,Mueang Nonthaburi,Condo,2.0,1.0,50,3.912023005428146,8.0,0.0,0.0,2,PP10 Bang Krasor MRT,410,14.0,1,0,0,2011_2015,1,1,1,1,2400000.0,1
10690405,Samut Prakan,Phra Pradaeng,Detached House,3.0,2.0,155,5.043425116919247,0.0,152.0,5.0238805208462765,0,,0,0.0,0,0,0,unknown,1,1,1,1,3950000.0,1
10936384,Bangkok,Watthana,Condo,1.0,1.0,35,3.5553480614894135,16.0,0.0,0.0,0,,0,17.0,0,0,1,2021_,1,1,1,1,6673000.0,1
10344479,Samut Prakan,Mueang Samut Prakan,Condo,1.0,1.0,27,3.295836866004329,4.0,0.0,0.0,1,E15 Samrong BTS,930,14.0,0,0,1,2016_2020,1,1,1,0,1550000.0,1
10357717,Nonthaburi,Bang Yai,Townhouse,3.0,2.0,120,4.787491742782046,0.0,96.0,4.564348191467836,0,,0,6.0,0,0,0,unknown,1,0,0,1,2290000.0,1
10672187,Bangkok,Phra Khanong,Condo,1.0,1.0,31,3.4339872044851463,2.0,0.0,0.0,2,E11 Punnawithi BTS,300,7.0,0,0,0,2011_2015,1,1,1,0,1310000.0,1
10358898,Bangkok,Khlong Sam Wa,Townhouse,3.0,2.0,90,4.499809670330265,0.0,76.0,4.330733340286331,0,,0,2.0,0,0,0,unknown,0,0,0,0,2650000.0,1
10859860,Bangkok,Prawet,Townhouse,3.0,2.0,64,4.1588830833596715,0.0,64.0,4.1588830833596715,0,,0,1.0,0,0,1,2016_2020,1,1,1,0,3550000.0,1
10647613,Bangkok,Bang Khae,Townhouse,3.0,3.0,146,4.983606621708336,0.0,88.0,4.477336814478207,0,,0,5.0,0,0,1,unknown,0,0,0,1,3700000.0,1
11033227,Bangkok,Bang Kapi,Condo,1.0,1.0,35,3.5553480614894135,5.0,0.0,0.0,0,,0,16.0,0,0,1,2011_2015,1,1,1,1,1690000.0,1
10596981,Bangkok,Lat Phrao,Townhouse,3.0,4.0,300,5.703782474656201,0.0,120.0,4.787491742782046,0,,0,3.0,0,0,1,unknown,1,1,1,0,5990000.0,1
11021834,Bangkok,Bang Kapi,Condo,1.0,1.0,28,3.332204510175204,1.0,0.0,0.0,0,,0,20.0,0,0,1,2016_2020,1,1,1,1,2090000.0,1
10575939,Bangkok,Bang Na,Condo,1.0,1.0,30,3.4011973816621555,2.0,0.0,0.0,2,E14 Bearing BTS,500,8.0,0,0,0,2016_2020,1,1,1,1,1700000.0,1
10847125,Bangkok,Watthana,Condo,2.0,1.0,59,4.07753744390572,23.0,0.0,0.0,1,E8 Phra Khanong BTS,400,15.0,1,0,0,2011_2015,1,1,1,1,5000000.0,1
10970661,Samut Prakan,Mueang Samut Prakan,Condo,1.0,1.0,34,3.5263605246161616,10.0,0.0,0.0,2,E16 Pu Chao BTS,140,5.0,0,0,0,2016_2020,1,1,1,1,2490000.0,1
10634615,Bangkok,Taling Chan,Detached House,3.0,3.0,250,5.521460917862246,0.0,408.0,6.0112671744041615,0,,0,4.0,0,0,1,unknown,0,0,0,0,8900000.0,1
11014552,Samut Prakan,Mueang Samut Prakan,Condo,1.0,1.0,21,3.044522437723423,7.0,0.0,0.0,0,,0,10.0,0,0,1,2016_2020,1,1,1,1,1530000.0,1
11003627,Bangkok,Khlong Toei,Condo,1.0,1.0,35,3.5553480614894135,7.0,0.0,0.0,1,E9 On Nut BTS,720,8.0,0,0,0,2016_2020,1,1,1,1,4500000.0,1
10597666,Bangkok,Watthana,Condo,1.0,1.0,57,4.04305126783455,10.0,0.0,0.0,3,BL21 Phetchaburi MRT,250,8.0,0,0,0,2006_2010,1,1,1,1,5890000.0,1
10893231,Bangkok,Sathon,Condo,1.0,1.0,30,3.4011973816621555,17.0,0.0,0.0,2,B3 Technic Krungthep BRT,860,20.0,0,0,1,2011_2015,1,1,1,1,3090000.0,1
10752156,Bangkok,Taling Chan,Townhouse,3.0,2.0,96,4.564348191467836,0.0,84.0,4.430816798843313,0,,0,3.0,0,0,1,2011_2015,1,0,0,0,2750000.0,1
11032774,Bangkok,Pathum Wan,Condo,2.0,2.0,55,4.007333185232471,9.0,0.0,0.0,1,W1 National Stadium BTS,730,18.0,1,1,0,2011_2015,1,1,1,1,5400000.0,1
10967821,Bangkok,Bang Kapi,Condo,1.0,1.0,30,3.4011973816621555,4.0,0.0,0.0,0,,0,9.0,0,0,1,2021_,1,1,1,1,2460000.0,1
11028532,Nonthaburi,Mueang Nonthaburi,Condo,1.0,1.0,52,3.9512437185814275,14.0,0.0,0.0,2,PP13 Yaek Tiwanon MRT,580,3.0,0,0,0,2011_2015,1,1,1,1,2290000.0,1
10994529,Samut Prakan,Mueang Samut Prakan,Condo,1.0,1.0,28,3.332204510175204,24.0,0.0,0.0,1,E14 Bearing BTS,360,8.0,0,0,0,2016_2020,1,1,1,1,2926000.0,1
10982465,Bangkok,Sai Mai,Townhouse,3.0,3.0,190,5.247024072160486,0.0,84.0,4.430816798843313,0,,0,4.0,0,0,0,2006_2010,1,0,0,0,3290000.0,1
